Request_id,Pickup_point,Driver_id,Status,Request_timestamp,Time_slot,Drop_timestamp,Hour_of_day,weekday
4569,Airport,29,Trip Completed,14-07-2016 09:48,Day,14-07-2016 10:49,9,Thursday
6309,Airport,29,Trip Completed,15-07-2016 18:29,Night,15-07-2016 19:42,18,Friday
6437,City,29,Trip Completed,15-07-2016 19:53,Night,15-07-2016 20:26,19,Friday
517,Airport,30,Trip Completed,11-07-2016 09:45,Day,11-07-2016 10:24,9,Monday
1406,Airport,30,Trip Completed,12-07-2016 03:02,Early Morning,12-07-2016 03:55,3,Tuesday
1643,Airport,30,Trip Completed,12-07-2016 07:18,Morning,12-07-2016 08:10,7,Tuesday
2108,Airport,30,Trip Completed,12-07-2016 16:14,Evening,12-07-2016 16:48,16,Tuesday
2647,City,30,Trip Completed,12-07-2016 22:46,Night,12-07-2016 23:18,22,Tuesday
3129,City,30,Trip Completed,13-07-2016 08:41,Day,13-07-2016 09:41,8,Wednesday
3738,Airport,30,Trip Completed,13-07-2016 20:15,Night,13-07-2016 20:55,20,Wednesday
4422,Airport,30,Trip Completed,14-07-2016 08:13,Day,14-07-2016 09:13,8,Thursday
4790,City,30,Trip Completed,14-07-2016 16:43,Evening,14-07-2016 17:56,16,Thursday
5496,City,30,Trip Completed,15-07-2016 04:59,Morning,15-07-2016 05:34,4,Friday
6484,Airport,30,Trip Completed,15-07-2016 20:19,Night,15-07-2016 21:01,20,Friday
6731,Airport,30,Trip Completed,15-07-2016 23:23,Night,16-07-2016 00:11,23,Friday
629,Airport,31,Trip Completed,11-07-2016 12:14,Evening,11-07-2016 13:00,12,Monday
745,Airport,31,Trip Completed,11-07-2016 15:48,Evening,11-07-2016 16:45,15,Monday
1064,City,31,Trip Completed,11-07-2016 19:53,Night,11-07-2016 20:31,19,Monday
1886,Airport,31,Trip Completed,12-07-2016 10:10,Day,12-07-2016 10:35,10,Tuesday
5608,Airport,31,Trip Completed,15-07-2016 06:18,Morning,15-07-2016 07:07,6,Friday
5877,City,31,Trip Completed,15-07-2016 09:37,Day,15-07-2016 10:08,9,Friday
6100,Airport,31,Trip Completed,15-07-2016 14:44,Evening,15-07-2016 15:41,14,Friday
6659,Airport,31,Trip Completed,15-07-2016 22:15,Night,15-07-2016 23:07,22,Friday
2162,Airport,32,Trip Completed,12-07-2016 17:34,Night,12-07-2016 18:33,17,Tuesday
3294,Airport,32,Trip Completed,13-07-2016 11:23,Day,13-07-2016 12:14,11,Wednesday
3686,City,32,Trip Completed,13-07-2016 19:33,Night,13-07-2016 20:34,19,Wednesday
4784,City,32,Trip Completed,14-07-2016 16:41,Evening,14-07-2016 17:15,16,Thursday
5896,City,32,Trip Completed,15-07-2016 09:47,Day,15-07-2016 10:32,9,Friday
6190,City,32,Trip Completed,15-07-2016 17:11,Night,15-07-2016 17:55,17,Friday
6551,City,32,Trip Completed,15-07-2016 21:03,Night,15-07-2016 22:17,21,Friday
145,City,33,Trip Completed,11-07-2016 05:32,Morning,11-07-2016 06:37,5,Monday
735,City,33,Trip Completed,11-07-2016 15:27,Evening,11-07-2016 16:32,15,Monday
918,Airport,33,Trip Completed,11-07-2016 18:22,Night,11-07-2016 19:04,18,Monday
1478,City,33,Trip Completed,12-07-2016 05:16,Morning,12-07-2016 06:13,5,Tuesday
1957,City,33,Trip Completed,12-07-2016 11:45,Day,12-07-2016 12:55,11,Tuesday
3097,City,33,Trip Completed,13-07-2016 08:15,Day,13-07-2016 09:12,8,Wednesday
3981,Airport,33,Trip Completed,13-07-2016 23:13,Night,13-07-2016 23:38,23,Wednesday
4175,City,33,Trip Completed,14-07-2016 05:11,Morning,14-07-2016 06:15,5,Thursday
6237,City,33,Trip Completed,15-07-2016 17:50,Night,15-07-2016 18:49,17,Friday
738,City,34,Trip Completed,11-07-2016 15:30,Evening,11-07-2016 16:44,15,Monday
2731,City,34,Trip Completed,13-07-2016 02:38,Early Morning,13-07-2016 03:16,2,Wednesday
2863,Airport,34,Trip Completed,13-07-2016 05:46,Morning,13-07-2016 06:22,5,Wednesday
3528,Airport,34,Trip Completed,13-07-2016 17:50,Night,13-07-2016 18:17,17,Wednesday
4653,City,34,Trip Completed,14-07-2016 11:58,Day,14-07-2016 12:55,11,Thursday
5042,City,34,Trip Completed,14-07-2016 19:21,Night,14-07-2016 20:05,19,Thursday
360,Airport,35,Trip Completed,11-07-2016 08:02,Day,11-07-2016 09:05,8,Monday
771,Airport,35,Trip Completed,11-07-2016 16:19,Evening,11-07-2016 17:34,16,Monday
1274,City,35,Trip Completed,11-07-2016 22:01,Night,11-07-2016 23:21,22,Monday
1501,City,35,Trip Completed,12-07-2016 05:41,Morning,12-07-2016 06:47,5,Tuesday
1972,City,35,Trip Completed,12-07-2016 12:22,Evening,12-07-2016 12:43,12,Tuesday
2871,City,35,Trip Completed,13-07-2016 05:53,Morning,13-07-2016 07:00,5,Wednesday
3395,City,35,Trip Completed,13-07-2016 14:52,Evening,13-07-2016 15:33,14,Wednesday
3572,City,35,Trip Completed,13-07-2016 18:25,Night,13-07-2016 19:31,18,Wednesday
4118,Airport,35,Trip Completed,14-07-2016 04:28,Morning,14-07-2016 05:26,4,Thursday
4739,City,35,Trip Completed,14-07-2016 14:52,Evening,14-07-2016 15:37,14,Thursday
6556,City,35,Trip Completed,15-07-2016 21:09,Night,15-07-2016 21:38,21,Friday
6677,Airport,35,Trip Completed,15-07-2016 22:29,Night,15-07-2016 23:22,22,Friday
1104,Airport,36,Trip Completed,11-07-2016 20:17,Night,11-07-2016 21:20,20,Monday
1596,Airport,36,Trip Completed,12-07-2016 06:39,Morning,12-07-2016 07:30,6,Tuesday
1835,Airport,36,Trip Completed,12-07-2016 09:35,Day,12-07-2016 10:30,9,Tuesday
2110,Airport,36,Trip Completed,12-07-2016 16:19,Evening,12-07-2016 17:12,16,Tuesday
2759,Airport,36,Trip Completed,13-07-2016 03:50,Early Morning,13-07-2016 04:33,3,Wednesday
3010,Airport,36,Trip Completed,13-07-2016 07:26,Morning,13-07-2016 08:40,7,Wednesday
3403,City,36,Trip Completed,13-07-2016 15:16,Evening,13-07-2016 15:45,15,Wednesday
3856,Airport,36,Trip Completed,13-07-2016 21:34,Night,13-07-2016 22:26,21,Wednesday
4472,City,36,Trip Completed,14-07-2016 08:39,Day,14-07-2016 09:55,8,Thursday
5199,City,36,Trip Completed,14-07-2016 20:50,Night,14-07-2016 21:57,20,Thursday
5612,City,36,Trip Completed,15-07-2016 06:15,Morning,15-07-2016 07:17,6,Friday
6614,Airport,36,Trip Completed,15-07-2016 21:40,Night,15-07-2016 22:56,21,Friday
191,Airport,37,Trip Completed,11-07-2016 05:55,Morning,11-07-2016 06:45,5,Monday
333,City,37,Trip Completed,11-07-2016 07:43,Morning,11-07-2016 08:53,7,Monday
488,Airport,37,Trip Completed,11-07-2016 09:35,Day,11-07-2016 10:20,9,Monday
1780,City,37,Trip Completed,12-07-2016 08:58,Day,12-07-2016 09:45,8,Tuesday
2235,Airport,37,Trip Completed,12-07-2016 18:12,Night,12-07-2016 19:14,18,Tuesday
2516,City,37,Trip Completed,12-07-2016 21:05,Night,12-07-2016 22:18,21,Tuesday
4209,City,37,Trip Completed,14-07-2016 05:37,Morning,14-07-2016 06:42,5,Thursday
4726,City,37,Trip Completed,14-07-2016 13:52,Evening,14-07-2016 15:04,13,Thursday
5088,Airport,37,Trip Completed,14-07-2016 19:52,Night,14-07-2016 21:06,19,Thursday
5352,Airport,37,Trip Completed,14-07-2016 23:01,Night,14-07-2016 23:45,23,Thursday
6024,Airport,37,Trip Completed,15-07-2016 12:43,Evening,15-07-2016 13:55,12,Friday
6196,Airport,37,Trip Completed,15-07-2016 17:19,Night,15-07-2016 18:03,17,Friday
6297,City,37,Trip Completed,15-07-2016 18:21,Night,15-07-2016 18:57,18,Friday
125,City,38,Trip Completed,11-07-2016 05:12,Morning,11-07-2016 06:17,5,Monday
1611,City,38,Trip Completed,12-07-2016 06:49,Morning,12-07-2016 07:44,6,Tuesday
1814,City,38,Trip Completed,12-07-2016 09:19,Day,12-07-2016 09:59,9,Tuesday
3088,City,38,Trip Completed,13-07-2016 08:12,Day,13-07-2016 09:01,8,Wednesday
3384,Airport,38,Trip Completed,13-07-2016 14:40,Evening,13-07-2016 15:34,14,Wednesday
4218,Airport,38,Trip Completed,14-07-2016 05:38,Morning,14-07-2016 06:24,5,Thursday
5757,City,38,Trip Completed,15-07-2016 08:12,Day,15-07-2016 09:17,8,Friday
5958,Airport,38,Trip Completed,15-07-2016 10:48,Day,15-07-2016 11:49,10,Friday
6314,City,38,Trip Completed,15-07-2016 18:31,Night,15-07-2016 19:30,18,Friday
249,City,39,Trip Completed,11-07-2016 06:31,Morning,11-07-2016 07:14,6,Monday
728,City,39,Trip Completed,11-07-2016 15:05,Evening,11-07-2016 16:09,15,Monday
3042,City,39,Trip Completed,13-07-2016 07:38,Morning,13-07-2016 08:32,7,Wednesday
3620,City,39,Trip Completed,13-07-2016 18:54,Night,13-07-2016 20:08,18,Wednesday
4276,City,39,Trip Completed,14-07-2016 06:22,Morning,14-07-2016 07:23,6,Thursday
4735,City,39,Trip Completed,14-07-2016 14:43,Evening,14-07-2016 15:51,14,Thursday
1353,Airport,40,Trip Completed,11-07-2016 23:51,Night,12-07-2016 00:34,23,Monday
1568,City,40,Trip Completed,12-07-2016 06:18,Morning,12-07-2016 06:52,6,Tuesday
2465,City,40,Trip Completed,12-07-2016 20:38,Night,12-07-2016 21:37,20,Tuesday
3688,City,40,Trip Completed,13-07-2016 19:39,Night,13-07-2016 20:40,19,Wednesday
4727,City,40,Trip Completed,14-07-2016 14:06,Evening,14-07-2016 15:02,14,Thursday
5348,City,40,Trip Completed,14-07-2016 22:50,Night,14-07-2016 23:45,22,Thursday
6537,Airport,40,Trip Completed,15-07-2016 20:52,Night,15-07-2016 22:03,20,Friday
1941,Airport,41,Trip Completed,12-07-2016 11:29,Day,12-07-2016 12:09,11,Tuesday
3766,Airport,41,Trip Completed,13-07-2016 20:33,Night,13-07-2016 21:24,20,Wednesday
4243,Airport,41,Trip Completed,14-07-2016 06:02,Morning,14-07-2016 06:37,6,Thursday
4717,Airport,41,Trip Completed,14-07-2016 13:42,Evening,14-07-2016 14:36,13,Thursday
5682,City,41,Trip Completed,15-07-2016 07:16,Morning,15-07-2016 08:24,7,Friday
6343,City,41,Trip Completed,15-07-2016 18:44,Night,15-07-2016 19:21,18,Friday
6726,Airport,41,Trip Completed,15-07-2016 23:22,Night,16-07-2016 00:12,23,Friday
238,City,42,Trip Completed,11-07-2016 06:27,Morning,11-07-2016 07:15,6,Monday
2624,City,42,Trip Completed,12-07-2016 22:16,Night,12-07-2016 23:17,22,Tuesday
2787,City,42,Trip Completed,13-07-2016 04:54,Morning,13-07-2016 05:29,4,Wednesday
3992,City,42,Trip Completed,13-07-2016 23:24,Night,14-07-2016 00:04,23,Wednesday
4974,City,42,Trip Completed,14-07-2016 18:44,Night,14-07-2016 19:16,18,Thursday
5478,Airport,42,Trip Completed,15-07-2016 04:43,Morning,15-07-2016 05:44,4,Friday
5641,City,42,Trip Completed,15-07-2016 06:46,Morning,15-07-2016 07:16,6,Friday
128,City,43,Trip Completed,11-07-2016 05:12,Morning,11-07-2016 05:48,5,Monday
627,City,43,Trip Completed,11-07-2016 12:12,Evening,11-07-2016 13:10,12,Monday
1766,Airport,43,Trip Completed,12-07-2016 08:45,Day,12-07-2016 09:52,8,Tuesday
2089,City,43,Trip Completed,12-07-2016 15:49,Evening,12-07-2016 16:32,15,Tuesday
3565,City,43,Trip Completed,13-07-2016 18:13,Night,13-07-2016 18:50,18,Wednesday
3954,Airport,43,Trip Completed,13-07-2016 22:43,Night,14-07-2016 00:03,22,Wednesday
4204,City,43,Trip Completed,14-07-2016 05:36,Morning,14-07-2016 06:23,5,Thursday
4651,City,43,Trip Completed,14-07-2016 11:54,Day,14-07-2016 12:47,11,Thursday
5814,City,43,Trip Completed,15-07-2016 08:43,Day,15-07-2016 09:55,8,Friday
6062,City,43,Trip Completed,15-07-2016 13:48,Evening,15-07-2016 14:51,13,Friday
118,Airport,44,Trip Completed,11-07-2016 05:11,Morning,11-07-2016 05:52,5,Monday
339,Airport,44,Trip Completed,11-07-2016 07:49,Morning,11-07-2016 08:45,7,Monday
766,City,44,Trip Completed,11-07-2016 16:23,Evening,11-07-2016 17:27,16,Monday
1133,Airport,44,Trip Completed,11-07-2016 20:27,Night,11-07-2016 21:31,20,Monday
2458,City,44,Trip Completed,12-07-2016 20:33,Night,12-07-2016 21:33,20,Tuesday
3060,Airport,44,Trip Completed,13-07-2016 07:56,Morning,13-07-2016 09:12,7,Wednesday
3653,City,44,Trip Completed,13-07-2016 19:18,Night,13-07-2016 19:51,19,Wednesday
4321,City,44,Trip Completed,14-07-2016 06:56,Morning,14-07-2016 07:47,6,Thursday
5672,Airport,44,Trip Completed,15-07-2016 07:07,Morning,15-07-2016 07:59,7,Friday
1698,City,45,Trip Completed,12-07-2016 07:56,Morning,12-07-2016 08:56,7,Tuesday
2098,City,45,Trip Completed,12-07-2016 16:12,Evening,12-07-2016 16:42,16,Tuesday
2733,City,45,Trip Completed,13-07-2016 02:37,Early Morning,13-07-2016 03:45,2,Wednesday
2917,Airport,45,Trip Completed,13-07-2016 06:21,Morning,13-07-2016 06:53,6,Wednesday
3151,Airport,45,Trip Completed,13-07-2016 09:00,Day,13-07-2016 09:38,9,Wednesday
3358,City,45,Trip Completed,13-07-2016 13:30,Evening,13-07-2016 14:38,13,Wednesday
5435,City,45,Trip Completed,15-07-2016 02:52,Early Morning,15-07-2016 03:43,2,Friday
5717,Airport,45,Trip Completed,15-07-2016 07:41,Morning,15-07-2016 08:24,7,Friday
635,Airport,46,Trip Completed,11-07-2016 12:25,Evening,11-07-2016 13:29,12,Monday
1275,Airport,46,Trip Completed,11-07-2016 22:05,Night,11-07-2016 23:02,22,Monday
1562,Airport,46,Trip Completed,12-07-2016 06:16,Morning,12-07-2016 07:15,6,Tuesday
2908,Airport,46,Trip Completed,13-07-2016 06:14,Morning,13-07-2016 07:17,6,Wednesday
3414,City,46,Trip Completed,13-07-2016 15:28,Evening,13-07-2016 16:44,15,Wednesday
3638,Airport,46,Trip Completed,13-07-2016 19:09,Night,13-07-2016 19:58,19,Wednesday
5132,Airport,46,Trip Completed,14-07-2016 20:11,Night,14-07-2016 20:40,20,Thursday
5422,City,46,Trip Completed,15-07-2016 02:09,Early Morning,15-07-2016 03:09,2,Friday
5724,City,46,Trip Completed,15-07-2016 07:40,Morning,15-07-2016 08:48,7,Friday
6026,Airport,46,Trip Completed,15-07-2016 12:50,Evening,15-07-2016 13:35,12,Friday
6416,City,46,Trip Completed,15-07-2016 19:42,Night,15-07-2016 20:27,19,Friday
995,Airport,47,Trip Completed,11-07-2016 19:11,Night,11-07-2016 19:33,19,Monday
1771,City,47,Trip Completed,12-07-2016 08:56,Day,12-07-2016 09:27,8,Tuesday
2729,Airport,47,Trip Completed,13-07-2016 02:36,Early Morning,13-07-2016 03:03,2,Wednesday
3416,City,47,Trip Completed,13-07-2016 15:31,Evening,13-07-2016 16:06,15,Wednesday
4286,City,47,Trip Completed,14-07-2016 06:35,Morning,14-07-2016 07:35,6,Thursday
5012,Airport,47,Trip Completed,14-07-2016 18:59,Night,14-07-2016 20:05,18,Thursday
6761,Airport,47,Trip Completed,15-07-2016 00:05,Early Morning,15-07-2016 00:47,0,Friday
5638,City,47,Trip Completed,15-07-2016 06:40,Morning,15-07-2016 07:18,6,Friday
6191,Airport,47,Trip Completed,15-07-2016 17:17,Night,15-07-2016 18:16,17,Friday
443,City,48,Trip Completed,11-07-2016 09:05,Day,11-07-2016 09:45,9,Monday
1299,City,48,Trip Completed,11-07-2016 22:22,Night,11-07-2016 23:06,22,Monday
1637,Airport,48,Trip Completed,12-07-2016 07:09,Morning,12-07-2016 08:15,7,Tuesday
2099,Airport,48,Trip Completed,12-07-2016 16:03,Evening,12-07-2016 17:16,16,Tuesday
2349,Airport,48,Trip Completed,12-07-2016 19:22,Night,12-07-2016 20:07,19,Tuesday
3081,City,48,Trip Completed,13-07-2016 08:10,Day,13-07-2016 08:47,8,Wednesday
3555,Airport,48,Trip Completed,13-07-2016 18:08,Night,13-07-2016 19:07,18,Wednesday
3798,City,48,Trip Completed,13-07-2016 20:55,Night,13-07-2016 21:41,20,Wednesday
3982,Airport,48,Trip Completed,13-07-2016 23:16,Night,14-07-2016 00:34,23,Wednesday
4082,Airport,48,Trip Completed,14-07-2016 02:37,Early Morning,14-07-2016 03:23,2,Thursday
4672,City,48,Trip Completed,14-07-2016 12:36,Evening,14-07-2016 13:47,12,Thursday
4937,City,48,Trip Completed,14-07-2016 18:22,Night,14-07-2016 19:14,18,Thursday
5594,Airport,48,Trip Completed,15-07-2016 06:05,Morning,15-07-2016 07:02,6,Friday
540,City,49,Trip Completed,11-07-2016 09:56,Day,11-07-2016 10:52,9,Monday
1533,City,49,Trip Completed,12-07-2016 05:56,Morning,12-07-2016 06:32,5,Tuesday
2359,City,49,Trip Completed,12-07-2016 19:31,Night,12-07-2016 20:28,19,Tuesday
2603,City,49,Trip Completed,12-07-2016 22:00,Night,12-07-2016 22:51,22,Tuesday
2965,Airport,49,Trip Completed,13-07-2016 06:56,Morning,13-07-2016 07:25,6,Wednesday
4002,City,49,Trip Completed,13-07-2016 23:39,Night,14-07-2016 00:50,23,Wednesday
4364,Airport,49,Trip Completed,14-07-2016 07:26,Morning,14-07-2016 08:07,7,Thursday
4614,Airport,49,Trip Completed,14-07-2016 10:51,Day,14-07-2016 11:28,10,Thursday
5235,Airport,49,Trip Completed,14-07-2016 21:08,Night,14-07-2016 22:00,21,Thursday
5979,Airport,49,Trip Completed,15-07-2016 11:35,Day,15-07-2016 12:11,11,Friday
6145,Airport,49,Trip Completed,15-07-2016 16:08,Evening,15-07-2016 17:20,16,Friday
6363,Airport,49,Trip Completed,15-07-2016 19:07,Night,15-07-2016 19:46,19,Friday
2481,City,50,Trip Completed,12-07-2016 20:40,Night,12-07-2016 21:37,20,Tuesday
3328,Airport,50,Trip Completed,13-07-2016 12:28,Evening,13-07-2016 13:10,12,Wednesday
3908,Airport,50,Trip Completed,13-07-2016 22:07,Night,13-07-2016 23:15,22,Wednesday
4416,City,50,Trip Completed,14-07-2016 08:12,Day,14-07-2016 09:08,8,Thursday
4966,Airport,50,Trip Completed,14-07-2016 18:35,Night,14-07-2016 19:19,18,Thursday
5243,City,50,Trip Completed,14-07-2016 21:12,Night,14-07-2016 22:15,21,Thursday
5697,City,50,Trip Completed,15-07-2016 07:32,Morning,15-07-2016 08:12,7,Friday
5864,Airport,50,Trip Completed,15-07-2016 09:22,Day,15-07-2016 10:18,9,Friday
6530,Airport,50,Trip Completed,15-07-2016 20:51,Night,15-07-2016 21:30,20,Friday
686,City,51,Trip Completed,11-07-2016 13:44,Evening,11-07-2016 14:30,13,Monday
777,Airport,51,Trip Completed,11-07-2016 16:41,Evening,11-07-2016 17:32,16,Monday
1455,Airport,51,Trip Completed,12-07-2016 04:56,Morning,12-07-2016 05:27,4,Tuesday
1906,Airport,51,Trip Completed,12-07-2016 10:38,Day,12-07-2016 11:22,10,Tuesday
2432,Airport,51,Trip Completed,12-07-2016 20:15,Night,12-07-2016 20:59,20,Tuesday
2977,Airport,51,Trip Completed,13-07-2016 06:52,Morning,13-07-2016 07:47,6,Wednesday
3964,City,51,Trip Completed,13-07-2016 22:53,Night,13-07-2016 23:34,22,Wednesday
4182,Airport,51,Trip Completed,14-07-2016 05:24,Morning,14-07-2016 06:24,5,Thursday
4679,City,51,Trip Completed,14-07-2016 12:44,Evening,14-07-2016 13:39,12,Thursday
4997,City,51,Trip Completed,14-07-2016 18:57,Night,14-07-2016 19:41,18,Thursday
5600,City,51,Trip Completed,15-07-2016 06:09,Morning,15-07-2016 07:12,6,Friday
5910,Airport,51,Trip Completed,15-07-2016 10:00,Day,15-07-2016 10:52,10,Friday
6597,Airport,51,Trip Completed,15-07-2016 21:35,Night,15-07-2016 22:21,21,Friday
64,City,52,Trip Completed,11-07-2016 04:16,Morning,11-07-2016 05:28,4,Monday
687,Airport,52,Trip Completed,11-07-2016 13:41,Evening,11-07-2016 14:25,13,Monday
1625,City,52,Trip Completed,12-07-2016 07:01,Morning,12-07-2016 07:49,7,Tuesday
1958,Airport,52,Trip Completed,12-07-2016 11:41,Day,12-07-2016 12:35,11,Tuesday
2160,Airport,52,Trip Completed,12-07-2016 17:32,Night,12-07-2016 18:07,17,Tuesday
2517,Airport,52,Trip Completed,12-07-2016 21:04,Night,12-07-2016 22:20,21,Tuesday
2894,City,52,Trip Completed,13-07-2016 06:01,Morning,13-07-2016 07:13,6,Wednesday
3739,Airport,52,Trip Completed,13-07-2016 20:21,Night,13-07-2016 21:06,20,Wednesday
4737,City,52,Trip Completed,14-07-2016 14:37,Evening,14-07-2016 15:47,14,Thursday
5064,Airport,52,Trip Completed,14-07-2016 19:28,Night,14-07-2016 20:34,19,Thursday
313,City,53,Trip Completed,11-07-2016 07:26,Morning,11-07-2016 08:35,7,Monday
2107,City,53,Trip Completed,12-07-2016 16:18,Evening,12-07-2016 17:14,16,Tuesday
2819,City,53,Trip Completed,13-07-2016 05:12,Morning,13-07-2016 06:23,5,Wednesday
2932,Airport,53,Trip Completed,13-07-2016 06:28,Morning,13-07-2016 07:11,6,Wednesday
3593,City,53,Trip Completed,13-07-2016 18:34,Night,13-07-2016 19:27,18,Wednesday
4760,City,53,Trip Completed,14-07-2016 15:19,Evening,14-07-2016 16:37,15,Thursday
6681,Airport,53,Trip Completed,15-07-2016 22:32,Night,15-07-2016 23:34,22,Friday
234,City,54,Trip Completed,11-07-2016 06:27,Morning,11-07-2016 07:23,6,Monday
425,Airport,54,Trip Completed,11-07-2016 08:48,Day,11-07-2016 09:34,8,Monday
1528,City,54,Trip Completed,12-07-2016 05:58,Morning,12-07-2016 06:33,5,Tuesday
1671,Airport,54,Trip Completed,12-07-2016 07:41,Morning,12-07-2016 08:50,7,Tuesday
2223,City,54,Trip Completed,12-07-2016 18:07,Night,12-07-2016 19:12,18,Tuesday
3268,Airport,54,Trip Completed,13-07-2016 10:27,Day,13-07-2016 11:31,10,Wednesday
3530,Airport,54,Trip Completed,13-07-2016 17:53,Night,13-07-2016 18:43,17,Wednesday
4765,Airport,54,Trip Completed,14-07-2016 15:36,Evening,14-07-2016 16:41,15,Thursday
531,City,55,Trip Completed,11-07-2016 10:01,Day,11-07-2016 10:36,10,Monday
1721,City,55,Trip Completed,12-07-2016 08:10,Day,12-07-2016 08:47,8,Tuesday
2665,Airport,55,Trip Completed,12-07-2016 23:30,Night,13-07-2016 00:37,23,Tuesday
2951,City,55,Trip Completed,13-07-2016 06:40,Morning,13-07-2016 07:41,6,Wednesday
3786,Airport,55,Trip Completed,13-07-2016 20:47,Night,13-07-2016 21:35,20,Wednesday
4049,City,55,Trip Completed,14-07-2016 01:03,Early Morning,14-07-2016 02:26,1,Thursday
4079,Airport,55,Trip Completed,14-07-2016 02:31,Early Morning,14-07-2016 03:33,2,Thursday
4233,Airport,55,Trip Completed,14-07-2016 05:51,Morning,14-07-2016 06:58,5,Thursday
4884,Airport,55,Trip Completed,14-07-2016 17:53,Night,14-07-2016 19:06,17,Thursday
6350,City,55,Trip Completed,15-07-2016 18:57,Night,15-07-2016 20:08,18,Friday
1914,Airport,56,Trip Completed,12-07-2016 10:42,Day,12-07-2016 11:52,10,Tuesday
3205,City,56,Trip Completed,13-07-2016 09:38,Day,13-07-2016 10:49,9,Wednesday
3448,City,56,Trip Completed,13-07-2016 16:40,Evening,13-07-2016 17:35,16,Wednesday
4628,City,56,Trip Completed,14-07-2016 11:13,Day,14-07-2016 12:05,11,Thursday
5418,City,56,Trip Completed,15-07-2016 02:03,Early Morning,15-07-2016 03:13,2,Friday
5654,City,56,Trip Completed,15-07-2016 06:56,Morning,15-07-2016 08:09,6,Friday
614,City,57,Trip Completed,11-07-2016 11:49,Day,11-07-2016 12:52,11,Monday
1340,City,57,Trip Completed,11-07-2016 23:22,Night,11-07-2016 23:55,23,Monday
1576,City,57,Trip Completed,12-07-2016 06:27,Morning,12-07-2016 07:41,6,Tuesday
1974,Airport,57,Trip Completed,12-07-2016 12:19,Evening,12-07-2016 13:07,12,Tuesday
